"tweet_id","class"
817810618317148160,"None"
817811167552897024,"None"
818081668779143168,"None"
818081712005664768,"None"
818160943465119744,"None"
818162094755430400,"None"
818491798486192128,"None"
818520549819346944,"None"
818536253528346624,"None"
818552150263472128,"None"
818584432370216960,"None"
818767265625767936,"None"
818768051906740224,"None"
818768692368592896,"None"
818769097483780096,"None"
818796628161286144,"None"
818839744545067008,"None"
818869150563049472,"None"
818871638305439744,"None"
818882367569928192,"None"
818921607838175232,"None"
818921979344515072,"None"
818941785988808704,"None"
818955418500235264,"None"
819029372694839296,"None"
819099875719704576,"None"
819104093809627136,"None"
819104825925365760,"None"
819129103282475008,"None"
819131709178413056,"None"
819136775817981952,"None"
819162395583152128,"None"
819199511688085504,"None"
819211597621194752,"None"
819212275336773632,"Feminists"
819215553965490176,"None"
819218498295595008,"None"
819220088964448256,"None"
819222893561253888,"Sertanejos"
819232415231123456,"None"
819234164620857344,"None"
819247731814367232,"None"
819254692731637760,"None"
819257238485405696,"None"
819269526206500864,"None"
819280625110761472,"Left wing ideology"
819331674173538304,"None"
819335712772341760,"None"
819337914572242944,"None"
819486508126244864,"None"
819549923767099392,"None"
819556671202664448,"Fat people"
819606272563707904,"None"
819608946885464064,"None"
819673290277027840,"Women"
819861614560235520,"None"
819909618461736960,"None"
819913451501944832,"None"
819980196791066624,"None"
819984316180692992,"None"
819997452015202304,"Left wing ideology"
819997791426592768,"None"
8.19998443406e+17,"None"
819999186242457600,"None"
820000179613003776,"None"
820009236981760000,"None"
820072426268721152,"None"
820276254746308608,"None"
820308544289435648,"None"
820330203524296704,"None"
820339791480889344,"None"
820359983132971008,"Feminists"
820364925898018816,"None"
820391424248184832,"None"
820403827773947904,"None"
820629051455000576,"Russians"
820651456290234368,"None"
820651911846236160,"None"
820717164323860480,"None"
820739998769152000,"None"
820752822266458112,"None"
820777968809164800,"None"
820780130117287936,"None"
820782192477503488,"None"
820799369079324672,"None"
820874299787591680,"None"
820955333539622912,"None"
820984768162627584,"None"
820993879990145024,"None"
821025319402475520,"None"
821035656470216704,"None"
821070633899622400,"None"
821071945018077184,"None"
821099299786334208,"None"
821099394795716608,"Imigrants"
821103924786696192,"None"
821273591903830016,"None"
821289291926085632,"None"
821317763734077440,"None"
821340473738625024,"None"
821343393364275200,"None"
821349054298935296,"None"
821366915843190784,"None"
821386977773809664,"None"
821402550155038720,"None"
821405306970316800,"None"
821419129294979072,"None"
821434392887390208,"None"
821446469286854656,"None"
821462502366187520,"None"
821474377548042240,"None"
821481941967011840,"None"
821492828459110400,"None"
821512451984424960,"None"
821575166492872704,"Women"
821575990455521280,"Refugees; Muslims"
821576123603681280,"None"
821576203450646528,"None"
821576397592424448,"None"
821576485899300864,"None"
821576589716688896,"Muslims"
821577168115433472,"Refugees"
821577696081801216,"Muslims"
821578603439783936,"None"
821578958923845632,"None"
821579404241502208,"Women"
821683241153425408,"None"
821689702151585792,"Street artists"
821690125545537536,"None"
821701297917280256,"None"
821703189435154432,"None"
821704178976325632,"None"
821740825658982400,"Left wing ideology"
821749537190670336,"None"
821783208522088448,"None"
821831374193721344,"None"
821833081338396672,"None"
821836489801797632,"None"
821839962010161152,"None"
821840600597229568,"None"
821848519803830272,"None"
821848585180483584,"None"
821848778273685504,"Women"
821848867595583488,"Fat women; Ugly women"
821848953935241216,"None"
821923423819595776,"None"
822017591573090304,"None"
822067698544812032,"None"
822077475001954304,"None"
822078354010636288,"None"
822078760803594240,"None"
822078981570707456,"None"
822080169993191424,"None"
822096970349215744,"None"
822106437715447808,"None"
822156761243258880,"None"
822156988905824256,"None"
822169343924600832,"None"
822174601006481408,"None"
822175486470213632,"None"
822175860019130368,"None"
822194633824407552,"None"
822227063612600320,"None"
822262517951004672,"None"
822276600096051200,"None"
822292755988750336,"None"
822304348621287424,"None"
822304974537297920,"None"
822379409013293056,"None"
822397017376731136,"None"
822403011670515712,"None"
822438642731876352,"None"
822464760553893888,"None"
822491110501191680,"Left wing ideology"
822495707504504832,"None"
822497422186315776,"None"
822509373687791616,"None"
822657748789850112,"None"
822662632813588480,"Left wing ideology"
822785093009809408,"None"
822788072941174784,"None"
822795645534830592,"None"
822822791879819264,"None"
822842406060118016,"None"
822845991422464000,"None"
822854728417771520,"None"
822860762360250368,"None"
822862242022625280,"None"
822863417442729984,"None"
822867362722484224,"Jornalists"
822873397998813184,"None"
822892643189485568,"None"
822899756984897536,"None"
822901951851466752,"None"
822906466147401728,"None"
822997161189240832,"Jews"
822997375568453632,"None"
822997426982240256,"None"
823154617236291584,"Jornalists"
823188707918446592,"None"
823189228637003776,"None"
823189954792685568,"None"
823190149857214464,"None"
823191924546895872,"None"
823200151481315328,"None"
823201752325492736,"None"
823225164011806720,"None"
823283014176296960,"None"
823287320556273664,"None"
823298202078236672,"None"
823360411521155072,"None"
823360489757478912,"Women"
823361268820086784,"None"
823369207777808384,"None"
823369758577987584,"None"
823375235294568448,"None"
823510827038818304,"None"
823520333009403904,"None"
823522879891447808,"None"
823525031116505088,"None"
823533220281061376,"None"
823542640666886144,"None"
823555644011769856,"None"
823555908466864128,"None"
823559646397026304,"None"
823560516824158208,"None"
823567991250059264,"None"
823589991754452992,"None"
823637618332147712,"None"
823638488251858944,"None"
823639130437537792,"None"
823680763254177792,"None"
823703609439387648,"None"
823823770645315584,"None"
823834950898159616,"None"
823874733901017088,"None"
823952247482712064,"None"
823970194829832192,"None"
823997738673119232,"None"
824036747277438976,"None"
824114384196763648,"None"
824208691591282688,"None"
824224566553833472,"Islamists"
824241204799950848,"None"
824250970926358528,"None"
824251594338344960,"None"
824252157171998720,"None"
824252431886336000,"None"
824253016270393344,"None"
824254952189083648,"None"
824255105717379072,"None"
824255509968617472,"None"
824255611923730432,"None"
824256004384837632,"None"
824259979318296576,"None"
824261629252698112,"None"
824275829962211328,"None"
824277800429428736,"None"
824279117248004096,"None"
824282773053669376,"None"
824295467286724608,"None"
824299013432377344,"None"
824300728382586880,"None"
824301694997659648,"None"
824328895122079744,"None"
824330377321938944,"None"
824332110613848064,"None"
824339751150952448,"None"
824342106584084480,"None"
824350695847579648,"None"
824377552252846080,"None"
824378448865017856,"None"
824378761516826624,"None"
824545928837296128,"None"
824556702909526016,"None"
824561554469351424,"None"
824734610349293568,"None"
824734678942879744,"None"
824735884322955264,"None"
824744230606295040,"None"
824748210803572736,"None"
824759566101536768,"Gays"
824762815948939264,"None"
824775506637811712,"None"
824776555851313152,"Imigrants"
824777481953619968,"None"
824778515140771840,"None"
824934645267578880,"None"
824937845542514688,"None"
824938641596223488,"None"
824951211438772224,"None"
824965166282506240,"None"
824999209908723712,"None"
825001531749629952,"None"
825007222736384000,"None"
825009426671165440,"None"
825009957791739904,"None"
825013737597775872,"None"
825014716254781440,"None"
825014934538956800,"None"
825035250057277440,"None"
825339775045476352,"None"
825362743410696192,"None"
825422397545279488,"None"
825423878780489728,"None"
825544154688131072,"None"
825680268912623616,"None"
825692458998706176,"None"
825695540499324928,"None"
825733929340649472,"None"
825734709099511808,"None"
825737238482976768,"None"
825741696084410368,"None"
825754906543927296,"None"
825756293948461056,"None"
825760553666826240,"None"
825766648447647744,"None"
825767959037693952,"None"
825769554559242240,"None"
825800836521611264,"None"
825817903006101504,"None"
825820516787351552,"None"
825833335004004352,"None"
825838891534020608,"None"
825844460714131456,"None"
825859982717489152,"None"
825861701010673664,"None"
825863217918390272,"None"
825866855210422272,"None"
825870299442843648,"None"
825883280830525440,"None"
826063446076751872,"None"
826088732956749824,"None"
826089030991347712,"None"
826089787933220864,"None"
826095494145376256,"None"
826177039291985920,"None"
826191503928102912,"None"
826209036555141120,"None"
826209366588190720,"None"
826211332567465984,"None"
826217311258427392,"None"
826224362370060288,"None"
826241247543230464,"None"
826390019053060096,"None"
826390533002186752,"None"
826401491858681856,"None"
826472036809715712,"None"
826491688470343680,"None"
826505247967342592,"None"
826505676549718016,"None"
826506586264842240,"None"
826510425256767488,"None"
826510856749998080,"Young people"
826511321411833856,"Left wing ideology"
826519745168015360,"Iranians"
826534642073341952,"None"
826553489430028288,"None"
826603128908836864,"None"
826638076877340672,"None"
826741644426874880,"None"
826745599059959808,"None"
826760360153735168,"None"
826768993272881152,"None"
826774864220581888,"None"
826775419579928576,"None"
826776110042001408,"None"
826782228491489280,"None"
826782283466231808,"None"
826782351875252224,"None"
826782432376606720,"None"
826784095220928512,"None"
826789633287659520,"None"
826823243705229312,"None"
826828108871393280,"None"
826831297591070720,"None"
826832633703317504,"None"
826833086604275712,"None"
826838194868076544,"None"
826860690673659904,"None"
826900101696204800,"None"
826913437053747200,"None"
826956215683055616,"None"
826981316864393216,"None"
826983195006615552,"None"
826993740304773120,"None"
826996267146420224,"None"
826997284219080704,"None"
827088576148017152,"None"
827089989678817280,"None"
827092306188701696,"None"
827094297904300032,"None"
827098410125754368,"None"
827114191312003072,"None"
827114811959934976,"None"
827116742803595264,"None"
827118076260974592,"None"
827123822050557952,"None"
827124183289229312,"None"
827126127185506304,"None"
827130646841741312,"None"
827141759700496384,"None"
827147518077177856,"None"
827150694146793472,"None"
827154783899377664,"None"
827154978527707136,"None"
827156135463493632,"None"
827161003746009088,"None"
827164073448132608,"None"
827165339670736896,"None"
827167384632905728,"None"
827168971333963776,"None"
827169213202710528,"None"
827175463898533888,"None"
827176072064147456,"None"
827178608955371520,"None"
827181622130778112,"None"
827187838236098560,"None"
827189586279411712,"None"
827194132179320832,"None"
827198312776339456,"None"
827207887252516864,"None"
827215983651741696,"None"
827223450876010496,"None"
827224961291079680,"None"
827228385457893376,"None"
827244249183875072,"None"
827246959643787264,"None"
827247209582362624,"None"
827267410159742976,"None"
827268399629684736,"None"
827271690379948032,"None"
827271709384335360,"None"
827277834208976896,"None"
827277872230379520,"None"
827277904165810176,"None"
827299255090024448,"None"
827299632954880000,"None"
827299920235335680,"None"
827478558520049664,"None"
827480089310920704,"None"
827481545225166848,"None"
827482127759503360,"None"
827482753197305856,"None"
827484769688616960,"None"
827501993119858688,"None"
827506815541903360,"None"
827508627950952448,"Black Women"
827509479499563008,"Women"
827510482496012288,"None"
827510762222542848,"None"
827511552232271872,"None"
827519960394170368,"None"
827543262747643904,"None"
827545241360199680,"None"
827545527973720064,"None"
827550833759879168,"None"
827559201333460992,"None"
827566272128876544,"None"
827566399799357440,"None"
827569863841288192,"None"
827590701328265216,"None"
827590875203125248,"Egyptians"
827595836297138176,"None"
827600531292053504,"None"
827601798626152448,"None"
827616722412781568,"None"
827621203112292352,"None"
827624481543880704,"None"
827639718577836032,"None"
827646269346680832,"None"
827650825023606784,"None"
827658024386977792,"None"
827698838706192384,"None"
827699770584158208,"None"
827705871555821568,"None"
827835499918327808,"None"
827854835848507392,"None"
827882873432764416,"None"
827883864911650816,"None"
827884328524849152,"Imigrants"
827884984312664064,"None"
827885371002331136,"None"
827886399936421888,"None"
827886712718315520,"None"
827911244124418048,"None"
827912362598465536,"None"
827916942233178112,"None"
827929320408612864,"None"
827987023759818752,"None"
827997117650173952,"None"
828002442222698496,"None"
828003084127334400,"None"
828003794248155136,"None"
828022734026321920,"None"
828026181802946560,"None"
828043213759971328,"None"
828119138593812480,"Refugees; Imigrants"
828282601521680384,"None"
828283291841228800,"Women"
828333292030156800,"None"
828344949133410304,"None"
828361872550273024,"None"
828362008500326400,"None"
828363964883070976,"None"
828365124473860096,"None"
828377208918007808,"None"
828403338794385408,"None"
828414551091736576,"None"
828416042040967168,"None"
828469537796390912,"None"
828472557452066816,"None"
828550899257765888,"None"
828589638705152000,"None"
828597461015023616,"None"
828602222124609536,"None"
828608355258208256,"None"
828608619742687232,"None"
828611239479799808,"None"
828640518745755648,"None"
828642196106645504,"None"
828657529836204032,"None"
828663187503456256,"None"
828664026624303104,"None"
828680876141768704,"None"
828685841354596352,"None"
828686011706257408,"Men"
828693940220096512,"None"
828697128612593664,"None"
828704717777797120,"None"
828707812884746240,"None"
828769377902264320,"None"
828828073743306752,"None"
828830448805638144,"None"
828907617200304128,"None"
828939108668080128,"None"
828947220787499008,"None"
828947455614017536,"Islamists"
828948345691500544,"None"
828971626771390464,"None"
829021499893899264,"None"
829022487103025152,"None"
829022977555562496,"None"
829023362378776576,"None"
829025748476428288,"None"
829029244927873024,"None"
829037051936985088,"None"
829046293037187072,"None"
829046348402065408,"None"
829050121899884544,"None"
829050234676330496,"None"
829052521226178560,"None"
829057790605926400,"None"
829057936479703040,"Women"
829058203346419712,"None"
829060291270995968,"None"
829063104537432064,"None"
829064429216088064,"None"
829070363183169536,"None"
829070707954950144,"None"
829097084666122240,"None"
829106835466678272,"None"
829129221930893312,"None"
829142560430051328,"None"
829165755895775232,"None"
829181152061693952,"None"
829246821914570752,"None"
829285891659137024,"None"
829297512003600384,"Imigrants"
829297957975576576,"None"
829298315900645376,"None"
829301076973191168,"None"
829309643671404544,"None"
829311262685327360,"None"
829312715873275904,"None"
829312894496014336,"None"
829313942765834240,"Gays"
829315448923627520,"None"
829316814375096320,"None"
829331978663116800,"None"
829332883588411392,"None"
829345731425267712,"None"
829345807467945984,"None"
829345865106075648,"None"
829351532684509184,"None"
829352853898670080,"None"
829361470383259648,"None"
829365514610814976,"None"
829366016270540800,"None"
829368179931697152,"None"
829368498501611520,"None"
829377469836836864,"None"
829383225600593920,"None"
829383921133637632,"None"
829384495988084736,"None"
829385733966331904,"None"
829387565505662976,"Islamists"
829390569520656384,"None"
829398533002375168,"None"
829401200378408960,"None"
829407526718423040,"Refugees"
829408769574567936,"None"
829428123829731328,"None"
829438389761945600,"None"
829441031103995904,"None"
829445776434556928,"None"
829455464471486464,"Women"
829456769759969280,"None"
829465604088270848,"None"
829465888822800384,"None"
829466995439575040,"None"
829467222099841024,"None"
829467619577253888,"None"
829468030145028096,"None"
829488594079383552,"None"
829509675146162176,"Women"
829516593201836032,"None"
829517193222225920,"None"
829522152541949952,"None"
829522816986869760,"None"
829528123913945088,"None"
829531201811673088,"None"
829541463356735488,"None"
829548249165881344,"None"
829636533741375488,"None"
829645545480261632,"None"
829646889612144640,"None"
829648327193001984,"None"
829655235903811584,"None"
829660833370238976,"None"
829667300030681088,"None"
829682390809399296,"None"
829718658075222016,"None"
829756906411610112,"None"
829757315427483648,"None"
829757609276219392,"None"
829761153710567424,"None"
829761704481398784,"None"
829762792710365184,"None"
829769748401516544,"None"
829777106942976000,"None"
829778863345528832,"None"
829778944891187200,"None"
829786358902308864,"None"
829828448486973440,"None"
829829254481207296,"Fat women"
829830261856546816,"Fat women"
829830553427775488,"Fat people"
829830944420876288,"Fat people"
829833842697527296,"Fat women"
829837381717065728,"None"
829841860067667968,"None"
829851747510161408,"None"
829851774454374400,"None"
829851789969158144,"None"
829851816510623744,"None"
829851830356045824,"None"
829851883976011776,"None"
829852201812008960,"None"
829852313598586880,"None"
829852550035746816,"None"
829853078828441600,"None"
829853083567955968,"None"
829863984236990464,"None"
829866211622154240,"None"
829872658045136896,"None"
829968734005633024,"None"
829998890128642048,"None"
830003393620013056,"None"
830005352028655616,"None"
830017716111233024,"None"
830023996699721728,"None"
830027402487201792,"None"
830033745973563392,"None"
830048688617701376,"None"
830061113484140544,"None"
830062087644778496,"None"
830062764873891840,"None"
830076594366603264,"None"
830081768376193024,"None"
830084071862722560,"None"
830093558761787392,"None"
830105784533053440,"None"
830112148911177728,"None"
830123090327773184,"None"
830167944458014720,"None"
830196867648585728,"None"
830204555627548672,"None"
830211520034439168,"None"
830212680715796480,"None"
830218405953277952,"Gays; Islamists"
830249136251355136,"None"
830362479490428928,"None"
830378432131428352,"None"
830396782882516992,"None"
830407915618058240,"None"
830408912348250112,"None"
830410305750528000,"None"
830433706624024576,"None"
830484343084691456,"None"
830498743183081472,"None"
830555211370471424,"None"
830556360731398144,"None"
830564684780683264,"None"
830760968716165120,"None"
830764384834224128,"None"
830764538584776704,"None"
830764682818494464,"None"
830765305567801344,"None"
830766041760428032,"None"
830768192196853760,"None"
830772904606461952,"None"
830785463568961536,"None"
830811031970656256,"Chinese"
830811225940512768,"None"
830842434603143168,"None"
830845893180022784,"None"
830850832669298688,"None"
830854752418328576,"None"
830861208207126528,"None"
830863722461663232,"None"
830865654542647296,"None"
830881682031050752,"None"
830883077572399104,"None"
830906758432448512,"None"
830940216043114496,"None"
830946395108564992,"None"
831052339507261440,"None"
831053304880852992,"None"
831053503636217856,"None"
831054117695025152,"None"
831064313800560640,"None"
831070125252022272,"None"
831072430269558784,"None"
831075018813616128,"None"
831106273567469568,"None"
831121072158289920,"None"
831124385763381248,"None"
831131361310339072,"None"
831133045377863680,"Women"
831134721728008192,"None"
831135018793701376,"None"
831145992540012544,"None"
831152347963338752,"None"
831159150767915008,"None"
831166791577632768,"None"
831168661801025536,"None"
831169962903498752,"None"
831170010089476096,"None"
831178774578417664,"Men"
831186442705575936,"None"
831226066043863040,"None"
831226537311600640,"None"
831263757984792576,"None"
831265068398546944,"None"
831322261424599040,"None"
831417451229409280,"None"
831435980833964032,"None"
831437410873524224,"None"
831438313693261824,"None"
831475321241223168,"None"
831486550319972352,"None"
831488380097687552,"None"
831499725455122432,"None"
831500021627514880,"None"
831503441184817152,"None"
831516395942903808,"None"
831537304246374400,"None"
831546517362245632,"None"
831547939248013312,"None"
831550734017712128,"None"
831551174046318592,"None"
831563079771107328,"None"
831563370025332736,"None"
831564268277530624,"None"
831583935733837824,"None"
831618347565449216,"None"
831626309520461824,"None"
831626525694889984,"Women"
831630171916627968,"None"
831643594796724224,"None"
831661693453348864,"None"
831673920109543424,"None"
831805801895436288,"None"
831806104195698688,"None"
831807968559693824,"None"
831817484156145664,"None"
831820665636413440,"None"
831826529302827008,"Islamists; Imigrants"
831828430236872704,"None"
831830181941768192,"None"
831832429602148352,"None"
831835486440284160,"None"
831837278796382208,"None"
831856126429892608,"None"
831856984781635584,"None"
831857331575062528,"None"
831862320863256576,"None"
831891185362931712,"None"
831893330241998848,"None"
831900937379790848,"None"
831909779761135616,"None"
831910253247729664,"None"
831910608266264576,"None"
831911215433646080,"None"
831911914238251008,"None"
831915648653619200,"None"
831918498188259328,"None"
831923399354097664,"Feminists"
831924285757325312,"None"
831925051997974528,"None"
831938895403184128,"None"
831943229201403904,"None"
831947164439998464,"None"
831977910680580096,"None"
831988542800805888,"None"
831998919198572544,"None"
832010694191112192,"None"
832025610549653504,"None"
832066625050402816,"None"
832066910279839744,"None"
832147024623595520,"None"
832148722687545344,"None"
832165685757370368,"None"
832165814455431168,"None"
832165913705209856,"None"
832166070500855808,"None"
832183746245906432,"None"
832185316148670464,"None"
832185523544420352,"None"
832186052932751360,"None"
832193155646754816,"None"
832197569623252992,"None"
832199149261053952,"None"
832199677470765056,"None"
832201207766720512,"None"
832203503930077184,"None"
832206240646365184,"None"
832209767925968896,"None"
832209868845117440,"None"
832220353585934336,"None"
832222014534537216,"None"
832236573932584960,"None"
832239394379661312,"None"
832267029629587456,"None"
832267817567322112,"None"
832274676860727296,"None"
832310183250509824,"None"
832311372520235008,"None"
832311571242168320,"None"
832314092522180608,"None"
832314273581891584,"None"
832314574942720000,"None"
832315740275478528,"None"
832316415176736768,"None"
832317539845865472,"None"
832323611524493312,"None"
832330425737547776,"None"
832408262800789504,"None"
832417467054039040,"None"
832422340197748736,"None"
832504249653325824,"None"
832504748578312192,"None"
832511906971865088,"None"
832520936649814016,"None"
832528825552605184,"None"
832545764664606720,"None"
832545978624462848,"None"
832546163282890752,"None"
832555387098431488,"None"
832555873054707712,"None"
832557228653678592,"None"
832570377423425536,"None"
832582113442537472,"Homeless"
832585466910212096,"None"
832598084035166208,"None"
832609819353825280,"None"
832620994451771392,"None"
832623362249682944,"None"
832625353440923648,"None"
832625613525630976,"None"
832633520929464320,"None"
832644256808316928,"None"
832646032550830080,"None"
832652267249491968,"Trans women"
832662646595858432,"None"
832662773754531840,"None"
832672957906313216,"None"
832674242709778432,"None"
832689228521693184,"None"
832691834640031744,"None"
832707231057530880,"None"
832708798687031296,"None"
832708930899808256,"None"
832711144250839040,"None"
832712516534820864,"None"
832714556405227520,"None"
832715564854317056,"None"
832720530499371008,"None"
832732013115289600,"None"
832750684806078464,"None"
832756628956930048,"None"
832756703850438656,"None"
832758407341887488,"None"
832759915626196992,"None"
832767560269520896,"None"
832768289084366848,"None"
832771774899105792,"None"
832774693031596032,"None"
832782146389446656,"None"
832783603150917632,"None"
832862702708072448,"None"
832867384486666240,"None"
832870965851914240,"None"
832900833738108928,"None"
832924139946176512,"None"
832925645441290240,"Women"
832925801985298432,"Homofobia"
832926329469280256,"None"
832927019478417408,"None"
832927318565908480,"Men"
832927454528409600,"None"
832928188628074496,"Women"
832928415200186368,"None"
832929108472508416,"None"
832929361389039616,"Gamers"
832929909144158208,"Young people"
832932412518760448,"None"
832932693700665344,"Women"
832933137789378560,"None"
832933814007644160,"None"
832934940744568832,"None"
832935404521324544,"None"
832935660860428288,"Men"
832937308383039488,"None"
832938684441886720,"None"
832938946023849984,"Feminists"
832939842107559936,"Feminists"
832946185015062528,"None"
832951560850309120,"None"
832958177742299136,"None"
832960630026022912,"None"
832967574434545664,"None"
832967913191661568,"None"
832968239852433408,"None"
832968424255012864,"None"
832968685920845824,"Men"
832969345764642816,"None"
832969597913530368,"None"
832970206406438912,"None"
832970873246216192,"None"
832971254676217856,"None"
832971590598017024,"None"
832972948311044096,"None"
832973031807004672,"None"
832973883288518656,"Women"
832974411577880576,"None"
832975050038984704,"None"
832976135810084864,"Women"
832976625843204096,"None"
832976784723423232,"Women"
832978359361609728,"None"
832979848377286656,"None"
832982735576772608,"None"
832986217381769216,"Women; Feminists"
832999374972141568,"None"
833000820320899072,"None"
833000830714404864,"None"
833003334843899904,"None"
833003525324038144,"None"
833004189773094912,"None"
833004735145922560,"None"
833011521852735488,"None"
833014874997477376,"None"
833016801139294208,"None"
833025137809174528,"None"
833028586835685376,"None"
833029251402194944,"None"
833040454451130368,"None"
833042217992335360,"None"
833045405613039616,"None"
833050449888628736,"None"
833095402723344384,"None"
833104446863327232,"None"
833113964775088128,"None"
833116267104067584,"None"
833117074666954752,"None"
833117313004085248,"None"
833117411243069440,"None"
833117752319700992,"None"
833270627381497856,"None"
833271049521418240,"None"
833271943742767104,"None"
833272682900774912,"None"
833313181980323840,"None"
833315546108145664,"None"
833325703840071680,"None"
833332627000217600,"None"
833339213206675456,"None"
833346326620409856,"None"
833349022702264320,"None"
833360307477155840,"None"
833364540532334592,"None"
833368019715911680,"None"
833383056367026176,"None"
833396437027262464,"None"
833404183822921728,"None"
833413479394639872,"None"
833436075846725632,"None"
833438748754997248,"None"
833439850095337472,"None"
833441539577765888,"None"
833444049042432000,"None"
833444562962116608,"None"
833447841678913536,"None"
833450940367765504,"None"
833452181399408640,"None"
833457950886871040,"None"
833466651194642432,"None"
833466906241806336,"None"
833474208764219392,"None"
833474269476749312,"None"
833474842976452608,"None"
833505734788775936,"Rural people"
833595942951596032,"None"
833631707672764416,"None"
833654133341167616,"None"
833656129603387392,"None"
833660343192797184,"None"
833660714573295616,"None"
833661782329810944,"None"
833664956985917440,"None"
833665188662501376,"None"
833668147018334208,"Lesbians"
833672349467672576,"None"
833685324446433280,"None"
833687339830562816,"None"
833687613005500416,"None"
833696613445033984,"None"
833697805709484032,"None"
833701458692415488,"None"
833702511643066368,"None"
833708517844480000,"None"
833710134916476928,"None"
833714118934818816,"None"
833716708045111296,"None"
833739521078460416,"None"
833742911640633344,"None"
833761832678604800,"None"
833767386465566720,"None"
833785609609175040,"None"
833786924598980608,"None"
833790415111335936,"None"
833791554913460224,"None"
833796294988660736,"None"
833796785797599232,"None"
833805986263605248,"None"
833814638403923968,"None"
833817325283508224,"None"
833818201033162752,"None"
833819846165020672,"None"
833823577455652864,"None"
833837726927564800,"Imigrants"
833838969133625344,"None"
833875027045052416,"None"
833878037359915008,"None"
833899635446005760,"None"
833908338563940352,"None"
833984559503011840,"None"
833984977519906816,"None"
833997994496315392,"Left wing ideology"
834008556298964992,"None"
834015218749542400,"None"
834018262040117248,"None"
834021017240625152,"None"
834023211553681408,"None"
834026093166333952,"None"
834030216108445696,"None"
834031026338926592,"None"
834032310236352512,"None"
834039258923094016,"Feminists"
834039999876198400,"None"
834041449280856064,"None"
834047285164113920,"None"
834058685869613056,"None"
834078686617956352,"None"
834079432360984576,"None"
834080593960894464,"None"
834088637713248256,"None"
834096530437050368,"None"
834098403583868928,"Criminals"
834100697008312320,"None"
834101989399224320,"None"
834104289886924800,"None"
834107313556488192,"None"
834107618377490432,"None"
834109697120665600,"None"
834113466856329216,"None"
834128314499477504,"Chinese"
834129151506391040,"None"
834129314694168576,"None"
834131594478776320,"None"
834132297301495808,"None"
834142807786942464,"None"
834143966492839936,"None"
834147707417686016,"None"
834150215095549952,"None"
834151344994938880,"Women"
834152283692814336,"None"
834153701879201792,"None"
834160915662635008,"None"
834179293911609344,"None"
834186879109046272,"None"
834189335817814016,"None"
834210955269644288,"None"
834213111620108288,"None"
834214241024561152,"None"
834222199326306304,"None"
834332370551656448,"None"
834337597644296192,"None"
834344121988939776,"Refugees"
834347720718561280,"None"
834347797272997888,"None"
834350383401148416,"None"
834367174131204096,"None"
834368664237387776,"None"
834371581602324480,"None"
834372652450082816,"None"
834373511665811456,"None"
834379481326505984,"None"
834385745389445120,"None"
834398842976088064,"None"
834406327522848768,"None"
834408801629569024,"None"
834414337968177152,"None"
834415637451702272,"None"
834420851730685952,"None"
834432614987599872,"None"
834434745715064832,"None"
834435796363010048,"None"
834438691019948032,"None"
834440128584105984,"None"
834440395945865216,"None"
834440935131996160,"None"
834445789556535296,"None"
834451592787156992,"None"
834451759036825600,"None"
834452273023565824,"Gays"
834453706754121728,"None"
834455552533073920,"None"
834458756654194688,"None"
834467140610772992,"None"
834471936868511744,"None"
834474025673830400,"Gays"
834474452108845056,"None"
834474705604206592,"None"
834475499162370048,"None"
834475574634635264,"None"
834475996095115264,"None"
834476584719548416,"None"
834476883228106752,"None"
834477042297102336,"None"
834477142234767360,"Gays"
834477503444086784,"None"
834477681156714496,"None"
834477761246949376,"None"
834478026020749312,"None"
834478181566513152,"None"
834481623940874240,"None"
834481787950788608,"None"
834481822193049600,"None"
834483634212073472,"None"
834485674992553984,"None"
834485781460897792,"None"
834487221516435456,"None"
834487384943255552,"None"
834487510927605760,"None"
834487622399623168,"None"
834488614851588096,"None"
834488641615491072,"None"
834489150069997568,"None"
834489192671494144,"None"
834491541146185728,"None"
834495086738210816,"None"
834498079705411584,"None"
834499214155587584,"None"
834501670511996928,"None"
834502116525891584,"None"
834502864735260672,"None"
834503724282343424,"None"
834504681036591104,"None"
834515980533506048,"None"
834516444004114432,"None"
834517060982018048,"None"
834517714437816320,"None"
834519997590409216,"Trans women"
834525062913019904,"None"
834530632378232832,"None"
834540422944923648,"None"
834544323375017984,"None"
834548323189133312,"None"
834548859619700736,"None"
834549158929371136,"None"
834550018547802112,"None"
834556935324200960,"None"
834557873078280192,"Feminists"
834558020524847104,"None"
834559855704866816,"Feminists"
834560335113773056,"None"
834560464654913536,"Feminists"
834570521136201728,"Transsexuals"
834571640801472512,"None"
834571730983276544,"None"
834572966734200832,"None"
834575625407123456,"None"
834576487974129664,"Feminists"
834578937346916352,"None"
834580069637115904,"None"
834588130128846848,"None"
834588514322874368,"None"
834588966682820608,"None"
834589172992196608,"None"
834590322785189888,"Feminists; Travestis"
834590404561481728,"Transsexuals"
834598214577881088,"None"
834602485713100800,"None"
834602649530019840,"None"
834620959172730880,"None"
834623892761276416,"None"
834629298128617472,"None"
834631834747146240,"None"
834636255531003904,"Feminists"
834642334910398464,"None"
834644035029594112,"Feminists"
834709363776450560,"None"
834711006022610944,"None"
834720007393333248,"Imigrants"
834725958003335168,"None"
834727703391645696,"None"
834731391891939328,"None"
834735911736840192,"None"
834737031095975936,"Feminists"
834738502902411264,"None"
